chr1	147280000	148080000
chr1	148080000	148480000
chr1	148480000	149280000
chr1	149280000	149520000
chr1	149520000	150120000
chr1	150120000	150280000
chr1	150280000	151120000
chr1	151120000	151560000
chr1	151560000	152040000
chr1	152040000	152400000
chr1	152400000	153440000
chr1	153440000	154600000
chr1	154600000	154920000
chr1	154920000	155320000
chr1	155320000	156000000
chr1	156000000	156200000
chr1	156200000	156360000
chr1	156360000	156720000
chr1	156720000	157360000
chr1	157360000	158320000
chr1	158320000	158640000
chr1	158640000	158880000
chr1	158880000	159400000
chr1	159400000	159720000
chr1	159720000	160000000
chr1	160000000	160280000
chr1	160280000	161040000
chr1	161040000	161560000
chr1	161560000	163360000
chr1	163360000	163600000
chr1	163600000	163840000
chr1	163840000	164160000
chr1	164160000	165120000
chr1	165120000	165960000
chr1	165960000	166440000
chr1	166440000	167800000
chr1	167800000	168120000
chr1	168120000	169240000
chr1	169240000	169840000
chr1	169840000	170000000
chr1	170000000	170240000
chr1	170240000	170680000
chr1	170680000	170960000
chr1	170960000	171640000
chr1	171640000	172480000
chr1	172480000	173000000
chr1	173000000	173240000
chr1	173240000	173560000
chr1	173560000	175120000
chr1	175120000	175440000
chr1	175440000	176200000
chr1	176200000	176520000
chr1	176520000	176720000
chr1	176720000	177320000
chr1	177320000	178080000
chr1	178080000	178720000
chr1	178720000	179160000
chr1	179160000	179440000
chr1	179440000	179680000
chr1	179680000	180320000
chr1	180320000	181080000
chr1	181080000	181480000
chr1	181480000	181880000
chr1	181880000	182160000
chr1	182160000	183000000
chr1	183000000	183440000
chr1	183440000	183920000
chr1	183920000	184640000
chr1	184640000	185240000
chr1	185240000	187640000
chr1	187640000	187920000
chr1	187920000	188800000
chr1	188800000	189360000
chr1	189360000	190200000
chr1	190200000	190720000
chr1	190720000	191360000
chr1	191360000	192640000
chr1	192640000	194120000
chr1	194120000	195400000
chr1	195400000	195600000
chr1	195600000	196160000
chr1	196160000	196960000
chr1	196960000	197800000
chr1	197800000	198800000
chr1	198800000	199680000
chr1	199680000	200400000
chr1	200400000	201240000
chr1	201240000	201520000
chr1	201520000	201720000
chr1	201720000	202080000
chr1	202080000	202760000
chr1	202760000	204000000
chr1	204000000	204280000
chr1	204320000	204520000
chr1	204640000	205240000
chr1	205240000	206040000
chr1	206040000	206480000
chr1	206480000	208040000
chr1	208040000	208600000
chr1	208600000	209520000
chr1	209520000	209920000
chr1	209920000	210280000
chr1	210280000	210680000
chr1	210680000	211320000
chr1	211320000	212440000
chr1	212440000	212880000
chr1	212880000	213920000
chr1	213920000	214480000
chr1	214480000	214960000
chr1	214960000	216480000
chr1	216480000	218080000
chr1	218080000	218360000
chr1	218360000	219040000
chr1	219040000	219680000
chr1	219680000	220960000
chr1	220960000	221360000
chr1	221360000	221920000
chr1	221920000	222240000
chr1	222240000	222680000
chr1	222680000	223680000
chr1	223680000	224360000
chr1	224360000	224640000
chr1	224640000	225120000
chr1	225120000	225720000
chr1	225720000	226920000
chr1	226920000	227480000
chr1	227480000	227760000
chr1	227760000	228880000
chr1	228880000	229520000
chr1	229520000	229880000
chr1	229880000	230360000
chr1	230360000	230840000
chr1	230840000	231480000
chr1	231480000	232320000
chr1	232320000	232600000
chr1	232600000	233320000
chr1	233360000	233720000
chr1	233720000	234280000
chr1	234280000	234800000
chr1	234800000	236040000
chr1	236040000	237240000
chr1	237240000	238240000
chr1	238240000	238960000
chr1	238960000	239800000
chr1	239800000	240120000
chr1	240120000	240680000
chr1	240680000	241240000
chr1	241320000	242680000
chr1	242680000	243040000
chr1	243040000	243320000
chr1	243320000	245200000
chr1	245200000	245360000
chr1	245360000	245560000
chr1	245560000	245720000
chr1	245720000	246960000
chr2	0	1800000
chr2	1840000	3680000
chr2	3680000	4760000
chr2	5080000	6920000
chr2	7080000	8880000
chr2	8920000	9200000
chr2	9200000	9480000
chr2	9520000	10120000
chr2	10160000	10760000
chr2	10760000	11160000
chr2	11200000	11720000
chr2	11720000	13080000
chr2	13080000	15640000
chr2	15640000	16560000
chr2	16800000	17840000
chr2	17840000	18240000
chr2	18440000	19960000
chr2	19960000	20720000
chr2	20720000	22400000
chr2	22440000	23800000
chr2	23880000	25000000
chr2	25000000	25280000
chr2	25320000	26240000
chr2	26240000	26560000
chr2	26680000	27120000
chr2	27120000	27440000
chr2	27480000	27760000
chr2	27760000	28600000
chr2	28600000	28880000
chr2	28880000	30200000
chr2	30200000	30760000
chr2	30760000	31920000
chr2	31920000	33680000
chr2	33680000	35200000
chr2	35240000	35920000
chr2	35960000	36840000
chr2	36880000	37160000
chr2	37160000	37960000
chr2	38000000	38360000
chr2	38400000	38600000
chr2	38600000	38840000
chr2	38920000	39320000
chr2	39320000	39840000
chr2	39880000	40840000
chr2	40880000	41880000
chr2	41920000	42400000
chr2	42440000	42880000
chr2	42880000	43680000
chr2	43680000	45040000
chr2	45040000	45680000
chr2	45680000	46040000
chr2	46080000	47000000
chr2	47000000	47480000
chr2	47480000	47880000
chr2	47880000	48560000
chr2	48680000	50560000
chr2	50600000	51800000
chr2	51840000	53080000
chr2	53080000	53880000
chr2	53920000	55720000
chr2	55760000	57600000
chr2	57640000	60760000
chr2	60760000	61120000
chr2	61120000	61920000
chr2	61960000	62520000
chr2	62520000	63120000
chr2	63160000	63640000
chr2	63680000	63960000
chr2	64080000	64640000
chr2	64720000	65000000
chr2	65120000	65680000
chr2	65680000	68160000
chr2	68200000	69000000
chr2	69040000	69400000
chr2	69440000	69960000
chr2	69960000	70320000
chr2	70360000	71120000
chr2	71120000	72200000
chr2	72240000	73320000
chr2	73320000	73680000
chr2	73680000	74560000
chr2	74680000	74960000
chr2	75000000	75720000
chr2	75760000	76960000
chr2	77000000	79080000
chr2	79120000	80000000
chr2	80120000	84560000
chr2	84560000	84960000
chr2	85040000	85400000
chr2	85480000	85680000
chr2	85720000	86240000
chr2	86280000	87000000
chr2	87160000	88800000
chr2	89320000	91560000
chr2	94800000	95920000
chr2	95960000	96880000
chr2	96880000	97160000
chr2	97160000	97600000
chr2	97640000	98560000
chr2	98600000	99080000
chr2	99520000	100400000
chr2	100560000	100960000
chr2	101000000	101200000
chr2	101200000	101960000
chr2	101960000	102600000
chr2	102800000	103920000
chr2	103960000	105240000
chr2	105320000	106560000
chr2	106560000	107840000
chr2	107920000	108200000
chr2	108280000	108800000
chr2	109000000	109840000
chr2	110160000	110360000
chr2	111080000	112200000
chr2	112280000	113080000
chr2	113200000	113880000
chr2	114120000	115040000
chr2	115040000	116360000
chr2	116560000	118480000
chr2	118480000	119360000
chr2	119360000	119840000
chr2	119840000	120680000
chr2	120760000	121160000
chr2	121160000	121560000
chr2	121560000	121800000
chr2	121840000	122240000
chr2	122240000	124480000
chr2	124480000	125280000
chr2	125280000	126080000
chr2	126200000	127520000
chr2	127640000	127960000
chr2	128320000	130520000
chr2	130600000	130920000
chr2	131200000	132000000
chr2	132000000	132640000
chr2	132640000	134320000
chr2	134360000	134920000
chr2	134920000	135400000
chr2	135440000	136280000
chr2	136280000	136880000
chr2	136880000	138320000
chr2	138360000	139320000
chr2	139320000	140480000
chr2	140600000	142640000
chr2	142640000	143520000
chr2	143560000	147200000
chr2	147200000	148400000
chr2	148400000	149000000
chr2	149000000	149560000
chr2	149600000	150160000
chr2	150160000	152040000
chr2	152080000	152560000
chr2	152600000	153280000
chr2	153280000	154200000
chr2	154320000	154960000
chr2	154960000	155880000
chr2	155920000	157840000
chr2	157840000	158600000
chr2	158600000	159400000
chr2	159400000	160560000
chr2	160600000	161680000
chr2	161800000	162880000
chr2	162880000	163400000
chr2	163720000	165120000
chr2	165280000	166520000
chr2	167080000	168720000
chr2	168880000	169520000
chr2	169520000	171480000
chr2	171480000	172080000
chr2	172120000	172680000
chr2	172720000	173320000
chr2	173320000	175000000
chr2	175120000	175560000
chr2	175880000	176680000
chr2	176680000	177720000
chr2	177720000	178360000
chr2	178480000	179040000
chr2	179040000	180400000
chr2	180680000	181640000
chr2	181640000	182680000
chr2	182720000	183280000
chr2	183280000	183560000
chr2	183760000	185160000
chr2	185200000	185760000
chr2	185760000	186320000
chr2	186320000	187040000
chr2	187040000	187400000
chr2	187400000	188040000
chr2	188040000	190000000
chr2	190240000	191600000
chr2	191600000	192120000
chr2	192120000	192760000
chr2	192760000	194160000
chr2	194240000	195880000
chr2	195920000	196640000
chr2	196640000	197200000
chr2	197400000	197960000
chr2	197960000	198360000
chr2	198360000	200520000
chr2	200520000	201400000
chr2	201440000	201760000
chr2	201800000	202200000
chr2	202240000	202800000
chr2	202840000	204040000
chr2	204040000	204520000
chr2	204520000	205280000
chr2	205440000	206520000
chr2	206520000	208160000
chr2	208200000	208840000
chr2	208920000	209920000
chr2	209920000	210800000
chr2	211040000	211640000
chr2	211640000	213160000
chr2	213200000	213760000
chr2	213800000	215880000
chr2	215960000	216600000
chr2	216680000	218720000
chr2	218800000	219440000
chr2	219600000	219960000
chr2	220120000	222560000
chr2	222600000	223200000
chr2	223240000	223520000
chr2	223520000	224480000
chr2	224520000	224920000
chr2	224920000	225240000
chr2	225360000	226240000
chr2	226240000	227680000
chr2	227680000	228400000
chr2	228440000	229240000
chr2	229240000	230320000
chr2	230320000	231400000
chr2	231400000	232080000
chr2	232080000	233120000
chr2	233120000	233880000
chr2	233960000	234440000
chr2	234440000	235080000
chr2	235120000	235720000
chr2	235720000	236320000
chr2	236320000	236760000
chr2	236840000	237680000
chr2	237680000	238720000
chr2	238840000	239960000
chr2	240000000	241160000
chr2	241280000	242680000
chr3	0	2120000
chr3	2200000	3200000
chr3	3200000	4320000
chr3	4320000	4640000
chr3	4640000	5240000
chr3	5240000	7160000
chr3	7280000	8680000
chr3	8960000	9360000
chr3	9400000	9760000
chr3	9800000	10320000
chr3	10360000	10760000
chr3	10760000	12840000
chr3	12920000	13680000
chr3	13680000	13920000
chr3	13920000	14160000
chr3	14200000	14520000
chr3	14680000	15600000
chr3	15600000	16280000
chr3	16280000	16600000
chr3	16600000	17280000
chr3	17280000	17880000
chr3	17880000	19040000
chr3	19040000	20200000
chr3	20200000	20960000
chr3	21000000	21960000
chr3	22160000	24000000
chr3	24000000	24720000
chr3	24720000	25640000
chr3	25640000	27320000
chr3	27320000	27720000
chr3	27720000	28400000
chr3	28400000	30000000
chr3	30040000	30760000
chr3	30800000	31560000
chr3	31720000	32160000
chr3	32200000	32360000
chr3	32480000	33120000
chr3	33120000	33840000
chr3	33880000	35960000
chr3	35960000	36760000
chr3	37000000	38000000
chr3	38040000	39080000
chr3	39120000	39400000
chr3	39400000	40200000
chr3	40320000	42240000
chr3	42240000	42800000
chr3	42920000	44320000
chr3	44520000	44960000
chr3	45000000	45760000
chr3	46000000	46440000
chr3	46440000	46880000
chr3	46920000	47400000
chr3	47480000	47800000
chr3	47840000	48200000
chr3	48200000	48600000
chr3	48680000	49000000
chr3	49160000	49760000
chr3	49920000	50320000
chr3	50320000	51400000
chr3	51480000	51960000
chr3	52000000	52720000
chr3	52800000	53080000
chr3	53240000	53880000
chr3	53880000	55440000
chr3	55480000	56560000
chr3	56600000	57360000
chr3	57520000	58120000
chr3	58280000	59840000
chr3	60040000	61360000
chr3	61520000	62240000
chr3	62280000	62520000
chr3	62600000	63240000
chr3	63280000	63800000
chr3	63960000	64480000
chr3	64520000	65280000
chr3	65400000	66120000
chr3	66360000	67000000
chr3	67040000	69160000
chr3	69160000	70080000
chr3	70120000	71120000
chr3	71160000	71800000
chr3	71840000	73240000
chr3	73240000	73640000
chr3	73640000	73960000
chr3	74000000	75720000
chr3	75760000	76800000
chr3	76800000	77440000
chr3	77440000	78800000
chr3	78800000	79640000
chr3	79640000	80840000
chr3	80880000	81360000
chr3	81480000	83680000
chr3	84640000	85720000
chr3	85960000	86800000
chr3	86840000	87320000
chr3	87400000	88200000
chr3	88320000	89240000
chr3	89240000	90600000
chr3	94960000	98040000
chr3	98040000	99240000
chr3	99240000	99800000
chr3	99800000	101000000
chr3	101000000	101480000
chr3	101480000	102920000
chr3	102920000	103400000
chr3	103440000	103760000
chr3	103840000	104640000
chr3	105160000	106720000
chr3	106760000	108400000
chr3	108400000	109000000
chr3	109040000	109680000
chr3	109800000	112840000
chr3	112840000	113280000
chr3	113280000	113760000
chr3	113760000	114240000
chr3	114240000	114840000
chr3	115280000	117040000
chr3	117160000	117960000
chr3	117960000	120080000
chr3	120080000	120320000
chr3	120360000	120920000
chr3	121000000	121400000
chr3	121760000	122640000
chr3	122680000	123560000
chr3	123560000	123880000
chr3	123920000	124800000
chr3	124840000	125920000
chr3	125960000	126840000
chr3	126880000	127120000
chr3	127120000	128800000
chr3	128800000	129240000
chr3	129240000	129800000
chr3	129840000	130080000
chr3	130080000	130520000
chr3	130520000	131320000
chr3	131320000	132160000
chr3	132240000	132680000
chr3	132720000	133880000
chr3	133880000	134840000
chr3	135120000	135720000
chr3	135760000	137280000
chr3	137280000	138240000
chr3	138240000	139240000
chr3	139280000	140560000
chr3	140600000	142120000
chr3	142160000	142440000
chr3	142480000	143120000
chr3	143160000	143520000
chr3	143720000	144240000
chr3	144240000	144920000
chr3	144960000	146000000
chr3	146040000	147240000
chr3	147400000	147840000
chr3	147840000	150120000
chr3	150160000	150680000
chr3	150680000	151000000
chr3	151120000	151440000
chr3	151440000	151760000
chr3	151920000	152360000
chr3	152360000	153120000
chr3	153160000	153680000
chr3	153680000	154200000
chr3	154200000	155480000
chr3	155520000	156520000
chr3	156560000	157160000
chr3	157200000	157720000
chr3	157760000	158360000
chr3	158720000	159760000
chr3	160000000	160440000
chr3	160480000	161200000
chr3	161240000	161640000
chr3	161720000	162640000
chr3	162680000	164840000
chr3	165200000	166400000
chr3	166440000	168560000
chr3	168600000	169080000
chr3	169240000	170080000
chr3	170320000	170960000
chr3	170960000	172080000
chr3	172080000	173920000
chr3	174000000	177680000
chr3	177680000	179600000
chr3	179600000	180200000
chr3	180200000	180800000
chr3	180840000	181840000
chr3	181840000	183920000
chr3	184160000	184600000
chr3	184640000	185040000
chr3	185080000	185520000
chr3	185520000	186000000
chr3	186000000	186800000
chr3	186800000	187120000
chr3	187120000	187760000
chr3	187760000	188000000
chr3	188040000	188360000
chr3	188360000	188960000
chr3	189000000	190440000
chr3	190440000	191160000
chr3	191160000	191680000
chr3	192280000	193680000
chr3	193680000	194800000
chr3	194840000	195800000
chr3	195800000	196480000
chr3	196480000	196760000
chr3	196880000	197200000
chr3	197200000	197760000
chr3	197760000	198200000
chr3	198200000	199320000
chr3	199320000	199501827
chr4	0	1640000
chr4	1800000	2440000
chr4	2440000	2920000
chr4	3040000	3240000
chr4	3240000	3480000
chr4	3480000	4040000
chr4	4040000	4240000
chr4	4280000	4920000
chr4	4920000	6400000
chr4	6400000	6640000
chr4	6760000	7200000
chr4	7200000	7800000
chr4	7800000	8240000
chr4	8280000	8800000
chr4	8960000	9720000
chr4	9720000	11360000
chr4	11360000	12320000
chr4	12320000	13200000
chr4	13240000	15080000
chr4	15080000	15280000
chr4	15280000	15880000
chr4	15880000	17120000
chr4	17120000	18200000
chr4	18200000	20360000
chr4	20360000	21080000
chr4	21120000	21400000
chr4	21400000	22480000
chr4	22480000	24080000
chr4	24080000	25000000
chr4	25000000	25440000
chr4	25480000	26640000
chr4	26640000	27280000
chr4	27280000	30320000
chr4	30320000	32440000
chr4	32760000	35920000
chr4	36000000	37080000
chr4	37120000	38440000
chr4	38560000	39120000
chr4	39120000	39720000
chr4	39720000	40600000
chr4	40600000	40960000
chr4	40960000	41640000
chr4	41640000	42240000
chr4	42240000	44400000
chr4	44400000	47320000
chr4	47360000	49320000
chr4	52480000	53560000
chr4	53560000	54840000
chr4	54840000	55520000
chr4	55520000	55960000
chr4	55960000	56480000
chr4	56480000	57000000
chr4	57080000	57520000
chr4	57520000	59640000
chr4	59760000	61240000
chr4	61320000	63280000
chr4	63280000	65160000
chr4	65160000	68000000
chr4	68280000	68760000
chr4	69040000	70560000
chr4	70560000	71480000
chr4	71480000	72800000
chr4	72800000	74160000
chr4	74160000	75240000
chr4	75240000	75840000
chr4	75840000	76720000
chr4	76720000	77280000
chr4	77280000	78360000
chr4	78480000	80080000
chr4	80080000	81480000
chr4	81480000	82560000
chr4	82560000	83480000
chr4	83520000	83960000
chr4	83960000	84440000
chr4	84600000	86160000
chr4	86160000	86880000
chr4	86920000	87200000
chr4	87640000	88040000
chr4	88040000	88400000
chr4	88400000	89160000
chr4	89160000	89680000
chr4	89800000	90280000
chr4	90280000	91440000
chr4	91440000	92240000
chr4	92240000	93400000
chr4	93400000	93640000
chr4	93880000	94920000
chr4	94920000	95360000
chr4	95440000	95760000
chr4	95760000	96280000
chr4	96280000	97520000
chr4	97600000	99160000
chr4	99240000	100240000
chr4	100240000	100640000
chr4	100680000	101080000
chr4	101080000	103560000
chr4	103560000	104240000
chr4	104240000	105120000
chr4	105120000	106640000
chr4	106840000	107360000
chr4	107440000	108000000
chr4	108160000	109120000
chr4	109120000	109760000
chr4	109760000	110560000
chr4	110560000	111120000
chr4	111120000	111720000
chr4	111720000	113200000
chr4	113200000	114440000
chr4	114480000	115520000
chr4	115520000	115880000
chr4	115880000	117320000
chr4	117480000	117880000
chr4	118240000	119400000
chr4	119760000	120640000
chr4	120640000	121200000
chr4	121200000	122960000
chr4	122960000	123720000
chr4	123720000	124080000
chr4	124200000	124840000
chr4	124880000	125440000
chr4	125440000	126440000
chr4	126440000	127720000
chr4	127720000	128920000
chr4	129040000	130320000
chr4	130440000	131480000
chr4	132200000	133880000
chr4	133920000	136080000
chr4	136120000	138200000
chr4	138240000	138840000
chr4	138880000	140120000
chr4	140120000	140520000
chr4	140720000	141520000
chr4	141520000	142000000
chr4	142000000	142280000
chr4	142280000	144320000
chr4	144320000	144680000
chr4	144720000	145160000
chr4	145280000	146240000
chr4	146240000	146760000
chr4	146760000	147360000
chr4	147360000	148200000
chr4	148240000	148760000
chr4	148760000	149040000
chr4	149040000	150480000
chr4	150480000	151080000
chr4	151120000	151400000
chr4	151400000	152160000
chr4	152320000	152760000
chr4	152800000	153560000
chr4	153560000	153920000
chr4	153920000	154280000
chr4	154280000	154880000
chr4	154920000	155680000
chr4	155680000	156520000
chr4	156520000	156960000
chr4	157080000	158360000
chr4	158360000	159360000
chr4	159360000	159800000
chr4	159800000	160600000
chr4	160600000	162400000
chr4	162800000	163600000
chr4	163600000	164200000
chr4	164200000	164560000
chr4	164680000	165880000
chr4	165920000	166240000
chr4	166240000	167280000
chr4	167280000	167760000
chr4	168160000	169320000
chr4	169320000	170080000
chr4	170080000	170760000
chr4	170760000	171240000
chr4	171280000	172960000
chr4	172960000	173360000
chr4	173400000	174040000
chr4	174120000	174600000
chr4	174640000	175480000
chr4	175480000	175880000
chr4	175880000	176720000
chr4	176720000	177080000
chr4	177160000	177520000
chr4	177520000	178240000
chr4	178240000	179480000
chr4	179720000	181800000
chr4	182280000	182680000
chr4	182680000	184080000
chr4	184120000	184600000
chr4	184600000	185320000
chr4	185360000	185880000
chr4	185880000	186160000
chr4	186160000	187360000
chr4	187360000	191273063
chr5	40000	1720000
chr5	1720000	3640000
chr5	3640000	4920000
chr5	4920000	5520000
chr5	5520000	6800000
chr5	6840000	7960000
chr5	7960000	10320000
chr5	10320000	10720000
chr5	10880000	12720000
chr5	12720000	14040000
chr5	14040000	14720000
chr5	14720000	15080000
chr5	15120000	16520000
chr5	16720000	17280000
chr5	17280000	18360000
chr5	18400000	20640000
chr5	20720000	21840000
chr5	21840000	22280000
chr5	22280000	23840000
chr5	24000000	25440000
chr5	25440000	26760000
chr5	26880000	28840000
chr5	28960000	29840000
chr5	30000000	31320000
chr5	31560000	32160000
chr5	32240000	32680000
chr5	32680000	33480000
chr5	33480000	34160000
chr5	34240000	34960000
chr5	35040000	36080000
chr5	36240000	36760000
chr5	36760000	37400000
chr5	37400000	38440000
chr5	38440000	38960000
chr5	39160000	39600000
chr5	39600000	40800000
chr5	40920000	41720000
chr5	41880000	43000000
chr5	43120000	43560000
chr5	43600000	44840000
chr5	44880000	46480000
chr5	49440000	52440000
chr5	52440000	53840000
chr5	53840000	54480000
chr5	54480000	55040000
chr5	55240000	55560000
chr5	55560000	56240000
chr5	56240000	56600000
chr5	56600000	57800000
chr5	57800000	58200000
chr5	58520000	59120000
chr5	59120000	60000000
chr5	60000000	60280000
chr5	60320000	61720000
chr5	61760000	63960000
chr5	64120000	64920000
chr5	65080000	65480000
chr5	65520000	66480000
chr5	66560000	67600000
chr5	67600000	68880000
chr5	70680000	71640000
chr5	71680000	72200000
chr5	72240000	72880000
chr5	72920000	73160000
chr5	73200000	74680000
chr5	74720000	75040000
chr5	75040000	75600000
chr5	75640000	76200000
chr5	76200000	76400000
chr5	76440000	76840000
chr5	76840000	77600000
chr5	77800000	78280000
chr5	78320000	79200000
chr5	79400000	80000000
chr5	80000000	80560000
chr5	80640000	81600000
chr5	81600000	82960000
chr5	83000000	84440000
chr5	84600000	86720000
chr5	86720000	88040000
chr5	88040000	90160000
chr5	90160000	90760000
chr5	90760000	92240000
chr5	92240000	92960000
chr5	92960000	93280000
chr5	93560000	94280000
chr5	94320000	94960000
chr5	95000000	96560000
chr5	96560000	98440000
chr5	98440000	99760000
chr5	99800000	101600000
chr5	101920000	102880000
chr5	102880000	107760000
chr5	107760000	110080000
chr5	110120000	110440000
chr5	110480000	110840000
chr5	110880000	111520000
chr5	111520000	111840000
chr5	111840000	112280000
chr5	112320000	112960000
chr5	113000000	114640000
chr5	114640000	114960000
chr5	114960000	115480000
chr5	115480000	116320000
chr5	116960000	118320000
chr5	118320000	118800000
chr5	118800000	119840000
chr5	120160000	121440000
chr5	121520000	123000000
chr5	123000000	125960000
chr5	125960000	126880000
chr5	126920000	127560000
chr5	127560000	129160000
chr5	129240000	130760000
chr5	130840000	132200000
chr5	132240000	133360000
chr5	133400000	134240000
chr5	134280000	134680000
chr5	134800000	135200000
chr5	135240000	135560000
chr5	135560000	136160000
chr5	136160000	137520000
chr5	137520000	137800000
chr5	137920000	138760000
chr5	138760000	139160000
chr5	139160000	139560000
chr5	139560000	140120000
chr5	140120000	140440000
chr5	140440000	140920000
chr5	141000000	141360000
chr5	141360000	142080000
chr5	142080000	142280000
chr5	142360000	143520000
chr5	143520000	145440000
chr5	145440000	145840000
chr5	145880000	147200000
chr5	147520000	147760000
chr5	147800000	148080000
chr5	148080000	148680000
chr5	148680000	148960000
chr5	148960000	149360000
chr5	149360000	149800000
chr5	149800000	150360000
chr5	150360000	151160000
chr5	151160000	151880000
chr5	151880000	153320000
chr5	153320000	154320000
chr5	154320000	156640000
chr5	156680000	157080000
chr5	157080000	158520000
chr5	158640000	159360000
chr5	159360000	159800000
chr5	159800000	160880000
chr5	161560000	162800000
chr5	162880000	163880000
chr5	163880000	164960000
chr5	164960000	167600000
chr5	167600000	167840000
chr5	167920000	168960000
chr5	168960000	170000000
chr5	170000000	170760000
chr5	170760000	171760000
chr5	171800000	172080000
chr5	172080000	172320000
